model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
벤츠 S550L 4매틱,/mycar/mycar_view.php?no=2250981&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250981&gubun=I,False,,벤츠  5세대  S550L 4매틱 -,,False,,,,2008.03,206000.0,가솔린,자동,검정색,5461.0,
벤츠 S500L,/mycar/mycar_view.php?no=2249549&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249549&gubun=I,False,1350.0,벤츠  5세대  S500L -,1350.0,False,,,,2010.07,221418.0,가솔린,자동,은색,5462.0,
벤츠 S500L 블루이피션시,/mycar/mycar_view.php?no=2248498&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248498&gubun=I,False,,벤츠  5세대  S500L 블루이피션시 -,,False,,,,2011.08,184000.0,가솔린,자동,은색,4663.0,
벤츠 S500L,/mycar/mycar_view.php?no=2243891&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2243891&gubun=I,False,,벤츠  5세대  S500L -,,False,,,,2007.03,171000.0,가솔린,자동,검정색,5462.0,
벤츠 S 4세대  S350L,/mycar/mycar_view.php?no=2255424&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255424&gubun=I,False,250.0,벤츠  4세대  S350L,250.0,False,,,,2002.12 (03년형),216000.0,가솔린,자동,검정색,3724.0,
벤츠 S600L 리무진 풀만,/mycar/mycar_view.php?no=1633609&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=1633609&gubun=I,False,,벤츠  4세대  S600L 리무진 풀만,,False,,,,2005.01 (01년형),65600.0,가솔린,자동,남색 (은색),5513.0,
벤츠 S430,/mycar/mycar_view.php?no=2252753&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252753&gubun=I,False,,벤츠  4세대  S430 -,,False,,,,2007.07 (05년형),76000.0,가솔린,자동,은색,4266.0,
벤츠 S600L,/mycar/mycar_view.php?no=2168819&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2168819&gubun=I,False,2500.0,벤츠  4세대  S600L -,2500.0,False,,,,2004.11,80000.0,가솔린,자동,검정색,5513.0,
벤츠 S500L,/mycar/mycar_view.php?no=2253993&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253993&gubun=I,False,2000.0,벤츠  3세대  S500L -,2000.0,False,,,,1997.01,139593.0,가솔린,자동,진청색,4973.0,
벤츠 CLS53 AMG 4매틱+,/mycar/mycar_view.php?no=2252203&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252203&gubun=I,False,9390.0,벤츠  3세대  CLS53 AMG 4매틱+ -,9390.0,False,,,,2023.11,3008.0,가솔린,자동,빨간색,2999.0,
벤츠 CLS 3세대 CLS450 4매틱,/mycar/mycar_view.php?no=2246476&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246476&gubun=I,True,0.0,벤츠  3세대 CLS450 4매틱,0.0,True,,,33 / 60,2023.11,40000.0,가솔린,자동,검정색,2999.0,
벤츠 CLS450 4매틱 AMG 라인,/mycar/mycar_view.php?no=2248060&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248060&gubun=I,False,,벤츠  3세대  CLS450 4매틱 AMG 라인,,False,,,,2019.09,105000.0,가솔린,자동,검정색,2999.0,
벤츠 CLS300 d AMG 라인,/mycar/mycar_view.php?no=2242765&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242765&gubun=I,False,4450.0,벤츠  3세대  CLS300 d AMG 라인,4450.0,False,,,,2020.03,66084.0,디젤,자동,흰색,1950.0,
벤츠 CLS300 d 4매틱,/mycar/mycar_view.php?no=2256262&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256262&gubun=I,False,,벤츠  3세대  CLS300 d 4매틱 -,,False,,,,2023.10,31000.0,디젤,자동,흰색,1993.0,
벤츠 CLS450 4매틱 AMG 라인,/mycar/mycar_view.php?no=2255980&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255980&gubun=I,False,,벤츠  3세대  CLS450 4매틱 AMG 라인,,False,,,,2023.10,8319.0,가솔린,자동,흰색,2999.0,
벤츠 CLS53 AMG 4매틱+,/mycar/mycar_view.php?no=2255356&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255356&gubun=I,False,,벤츠  3세대  CLS53 AMG 4매틱+ -,,False,,,,2023.03,41153.0,가솔린,자동,파란색,2999.0,
벤츠 CLS300 d AMG 라인,/mycar/mycar_view.php?no=2252936&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252936&gubun=I,False,,벤츠  3세대  CLS300 d AMG 라인,,False,,,,2022.03,48672.0,디젤,자동,진회색,1993.0,
벤츠 CLS300 d 4매틱,/mycar/mycar_view.php?no=2250921&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250921&gubun=I,False,,벤츠  3세대  CLS300 d 4매틱 -,,False,,,,2023.12,41000.0,디젤,자동,진회색,1993.0,
벤츠 CLS450 4매틱 AMG 라인,/mycar/mycar_view.php?no=2248838&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248838&gubun=I,False,,벤츠  3세대  CLS450 4매틱 AMG 라인,,False,,,,2021.03,53900.0,가솔린,자동,흰색,2999.0,
벤츠 CLS 2세대  CLS350,/mycar/mycar_view.php?no=2256132&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256132&gubun=I,False,1200.0,벤츠  2세대  CLS350,1200.0,False,,,,2013.05,111140.0,가솔린,자동,검정색,3498.0,
벤츠 CLS 2세대  CLS250 d 4매틱,/mycar/mycar_view.php?no=2255842&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255842&gubun=I,False,2100.0,벤츠  2세대  CLS250 d 4매틱,2100.0,False,,,,2016.01,92000.0,디젤,자동,검정색,2143.0,
벤츠 CLS350 블루이피션시,/mycar/mycar_view.php?no=2255227&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255227&gubun=I,False,1250.0,벤츠  2세대  CLS350 블루이피션시 -,1250.0,False,,,,2012.02,179004.0,가솔린,자동,검정색,3498.0,
벤츠 CLS63 AMG,/mycar/mycar_view.php?no=2245948&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245948&gubun=I,False,1700.0,벤츠  1세대  CLS63 AMG -,1700.0,False,,,,2008.07,168000.0,가솔린,자동,흰색,6208.0,
벤츠 G500,/mycar/mycar_view.php?no=2257208&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257208&gubun=I,False,,벤츠  3세대  G500 -,,False,,,,2019.11,65930.0,가솔린,자동,흰색,3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2245389&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245389&gubun=I,False,,벤츠  3세대  G63 AMG -,,False,,,,2022.10,12000.0,가솔린,자동,기타색상,3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2257406&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257406&gubun=I,False,,벤츠  3세대  G63 AMG -,,False,,,,2022.04 (21년형),25081.0,가솔린,자동,검정색,3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2255982&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255982&gubun=I,False,,벤츠  3세대  G63 AMG -,,False,,,,2022.04 (21년형),53976.0,가솔린,자동,회색,3982.0,
벤츠 G580 EQ,/mycar/mycar_view.php?no=2257042&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257042&gubun=I,False,,벤츠  3세대  G580 EQ -,,False,,,,2025.07,6666.0,전기,자동,흰색,308.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2245231&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245231&gubun=I,False,,벤츠  3세대  G63 AMG -,,False,,,,2021.07,40383.0,가솔린,자동,기타색상 (화이트 랩핑),3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2250518&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250518&gubun=I,False,,벤츠  3세대  G63 AMG -,,False,,,,2022.09 (21년형),10040.0,가솔린,자동,기타색상,3982.0,
벤츠 G 3세대  G63 AMG,/mycar/mycar_view.php?no=2249492&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249492&gubun=I,False,17000.0,벤츠  3세대  G63 AMG,17000.0,False,,,,2021.03,77000.0,가솔린,자동,검정색,3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2245454&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245454&gubun=I,False,14900.0,벤츠  3세대  G63 AMG -,14900.0,False,,,,2021.02,67000.0,가솔린,자동,흰색,3982.0,
벤츠 G63 AMG 마누팍투어,/mycar/mycar_view.php?no=2247168&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247168&gubun=I,False,,벤츠  3세대  G63 AMG 마누팍투어,,False,,,,2023.04,15000.0,가솔린,자동,흰색,3982.0,
벤츠 G63 AMG 마누팍투어,/mycar/mycar_view.php?no=2256373&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256373&gubun=I,False,,벤츠  3세대  G63 AMG 마누팍투어,,False,,,,2022.10,11234.0,가솔린,자동,기타색상 (브라운),3982.0,
벤츠 G63 AMG 마누팍투어,/mycar/mycar_view.php?no=2257067&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257067&gubun=I,False,,벤츠  3세대  G63 AMG 마누팍투어,,False,,,,2022.10,31000.0,가솔린,자동,기타색상 (인디움그레이메탈릭),3982.0,
벤츠 G63 AMG 마누팍투어,/mycar/mycar_view.php?no=2256961&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256961&gubun=I,False,,벤츠  3세대  G63 AMG 마누팍투어,,False,,,,2022.12,24300.0,가솔린,자동,기타색상 (진녹색),3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2256086&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256086&gubun=I,False,1000.0,벤츠  3세대  G63 AMG -,,False,,,,2024.04,6400.0,가솔린,자동,흰색,3982.0,
벤츠 G63 AMG 에디션,/mycar/mycar_view.php?no=2256874&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256874&gubun=I,False,,벤츠  3세대  G63 AMG 에디션,,False,,,,2021.01,75600.0,가솔린,자동,은색,3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2256540&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256540&gubun=I,False,,벤츠  3세대  G63 AMG -,,False,,,,2022.08 (21년형),48600.0,가솔린,자동,흰색,3982.0,
벤츠 G63 AMG 에디션,/mycar/mycar_view.php?no=2244468&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244468&gubun=I,False,,벤츠  3세대  G63 AMG 에디션,,False,,,,2021.12,30500.0,가솔린,자동,검정색,3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2255959&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255959&gubun=I,False,15300.0,벤츠  3세대  G63 AMG -,15300.0,False,,,,2021.03,57000.0,가솔린,자동,파란색,3982.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2255640&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255640&gubun=I,False,,벤츠  3세대  G63 AMG -,,False,,,,2021.07,35922.0,가솔린,자동,녹색,3982.0,
벤츠 G63 AMG 마누팍투어,/mycar/mycar_view.php?no=2248887&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248887&gubun=I,False,,벤츠  3세대  G63 AMG 마누팍투어,,False,,,,2021.11,23000.0,가솔린,자동,빨간색,3982.0,
벤츠 G63 AMG 크레이지컬러 에디션,/mycar/mycar_view.php?no=2256983&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256983&gubun=I,False,,벤츠  2세대  G63 AMG 크레이지컬러 에디션,,False,,,,2015.06,83700.0,가솔린,자동,주황색,5461.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2256854&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256854&gubun=I,False,,벤츠  2세대  G63 AMG -,,False,,,,2017.10,86784.0,가솔린,자동,흰색,5461.0,
벤츠 G500 4x4²,/mycar/mycar_view.php?no=2251543&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251543&gubun=I,False,,벤츠  2세대  G500 4x4²,,False,,,,2017.01,44000.0,가솔린,자동,흰색,3982.0,
벤츠 G350 블루텍,/mycar/mycar_view.php?no=2255870&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255870&gubun=I,False,,벤츠  2세대  G350 블루텍 -,,False,,,,2013.03,113000.0,디젤,자동,검정색,2987.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2255050&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255050&gubun=I,False,,벤츠  2세대  G63 AMG -,,False,,,,2015.05,80690.0,가솔린,자동,진회색,5461.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2251986&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251986&gubun=I,False,8800.0,벤츠  2세대  G63 AMG -,8800.0,False,,,,2016.06,83000.0,가솔린,자동,검정색,5461.0,
벤츠 G63 AMG 에디션 463,/mycar/mycar_view.php?no=2251548&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251548&gubun=I,False,,벤츠  2세대  G63 AMG 에디션 463,,False,,,,2020.03 (17년형),44099.0,가솔린,자동,흰색,5461.0,
벤츠 G63 AMG,/mycar/mycar_view.php?no=2249647&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249647&gubun=I,False,,벤츠  2세대  G63 AMG -,,False,,,,2013.05,107473.0,가솔린,자동,흰색,5461.0,
벤츠 G500 4x4²,/mycar/mycar_view.php?no=2246296&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246296&gubun=I,False,,벤츠  2세대  G500 4x4²,,False,,,,2017.11 (16년형),48000.0,가솔린,자동,기타색상,3982.0,
벤츠 300 GD,/mycar/mycar_view.php?no=2232486&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2232486&gubun=I,False,8900.0,벤츠  1세대  300 GD,8900.0,False,,,,1982.00,3019.0,디젤,자동,녹색,2998.0,
벤츠 CLA250 4매틱,/mycar/mycar_view.php?no=2255590&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255590&gubun=I,False,5190.0,벤츠  2세대  CLA250 4매틱 -,5190.0,False,,,,2025.08,446.0,가솔린,자동,검정색,1991.0,
벤츠 CLA45 AMG S 4매틱+,/mycar/mycar_view.php?no=2254329&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254329&gubun=I,False,,벤츠  2세대  CLA45 AMG S 4매틱+ -,,False,,,,2021.10,43601.0,가솔린,자동,회색,1991.0,
벤츠 CLA220 AMG 라인,/mycar/mycar_view.php?no=2248936&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248936&gubun=I,False,,벤츠  1세대  CLA220 AMG 라인,,False,,,,2018.06,44600.0,가솔린,자동,진청색,1991.0,
벤츠 A45 AMG 4매틱+ 해치백,/mycar/mycar_view.php?no=2254553&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254553&gubun=I,False,,벤츠  4세대  A45 AMG 4매틱+  해치백 -,,False,,,,2022.05,13253.0,가솔린,자동,검정색,1991.0,
벤츠 A45 AMG 4매틱+ 해치백,/mycar/mycar_view.php?no=2255945&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255945&gubun=I,False,5600.0,벤츠  4세대  A45 AMG 4매틱+  해치백 -,5600.0,False,,,,2023.07,6066.0,가솔린,자동,진회색,1991.0,
벤츠 A220 세단,/mycar/mycar_view.php?no=2257174&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257174&gubun=I,False,,벤츠  4세대  A220 세단 -,,False,,,,2024.06,8300.0,가솔린,자동,검정색,1991.0,
벤츠 A45 AMG 4매틱+ 해치백,/mycar/mycar_view.php?no=2255270&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255270&gubun=I,False,,벤츠  4세대  A45 AMG 4매틱+  해치백 -,,False,,,,2023.07,13000.0,가솔린,자동,흰색,1991.0,
벤츠 A220 해치백,/mycar/mycar_view.php?no=2252543&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252543&gubun=I,False,,벤츠  4세대  A220 해치백 -,,False,,,,2019.10,7000.0,가솔린,자동,검정색,1991.0,
벤츠 A A35 AMG 4매틱 세단,/mycar/mycar_view.php?no=2253477&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253477&gubun=I,False,,벤츠  4세대  A35 AMG 4매틱 세단 -,,False,,,,2025.05 (24년형),5590.0,가솔린 하이브리드,자동,검정색,1991.0,
벤츠 A220 세단,/mycar/mycar_view.php?no=2249118&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249118&gubun=I,False,,벤츠  4세대  A220 세단 -,,False,,,,2021.01,56000.0,가솔린,자동,흰색,1991.0,
벤츠 A200,/mycar/mycar_view.php?no=2252677&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252677&gubun=I,False,,벤츠  3세대  A200 -,,False,,,,2017.08 (18년형),81000.0,가솔린,자동,검정색,1595.0,
벤츠 A200,/mycar/mycar_view.php?no=2248992&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248992&gubun=I,False,930.0,벤츠  3세대  A200 -,930.0,False,,,,2016.10 (17년형),136000.0,가솔린,자동,흰색,1595.0,
벤츠 SL43 AMG,/mycar/mycar_view.php?no=2255321&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255321&gubun=I,False,,벤츠   SL43 AMG -,,False,,,,2025.11 (26년형),428.0,가솔린,자동,흰색,1991.0,
벤츠 SL63 AMG 4매틱+,/mycar/mycar_view.php?no=2251645&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251645&gubun=I,False,,벤츠   SL63 AMG 4매틱+ -,,False,,,,2024.04 (23년형),4300.0,가솔린,자동,빨간색,3982.0,
벤츠 SL63 AMG 4매틱+,/mycar/mycar_view.php?no=2234336&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2234336&gubun=I,False,,벤츠   SL63 AMG 4매틱+ -,,False,,,,2023.06,9300.0,가솔린,자동,청색 (크레용 랩핑),3982.0,
벤츠 SL63 AMG 4매틱+,/mycar/mycar_view.php?no=2244296&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244296&gubun=I,False,,벤츠   SL63 AMG 4매틱+ -,,False,,,,2023.06,6400.0,가솔린,자동,기타색상,3982.0,
벤츠 SL400,/mycar/mycar_view.php?no=2251491&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251491&gubun=I,False,,벤츠  6세대  SL400 -,,False,,,,2018.06,42000.0,가솔린,자동,흰색,2996.0,
벤츠 SL65 AMG,/mycar/mycar_view.php?no=2248839&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248839&gubun=I,False,,벤츠  5세대  SL65 AMG -,,False,,,,2006.12 (05년형),83000.0,가솔린,자동,은색,5980.0,
벤츠 SL560,/mycar/mycar_view.php?no=2255053&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255053&gubun=I,False,,벤츠   SL560,,False,,,,2021.11 (86년형),116944.0,가솔린,자동,진주색,5547.0,
벤츠 380 SL,/mycar/mycar_view.php?no=2254050&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254050&gubun=I,False,18000.0,벤츠   380 SL,18000.0,False,,,,2016.09 (15년형),98858.0,가솔린,자동,기타색상,3839.0,
벤츠 450 SL,/mycar/mycar_view.php?no=2235364&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2235364&gubun=I,False,,벤츠   450 SL,,False,,,,2020.07 (77년형),77450.0,가솔린,자동,빨간색,4520.0,
벤츠 SL560,/mycar/mycar_view.php?no=2250983&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250983&gubun=I,False,,벤츠   SL560,,False,,,,2017.12 (87년형),90000.0,가솔린,자동,은색,5547.0,
벤츠 450 SL,/mycar/mycar_view.php?no=2250458&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250458&gubun=I,False,9000.0,벤츠   450 SL,9000.0,False,,,,2015.08 (77년형),72800.0,가솔린,자동,흰색,4520.0,
벤츠 GLS 400d 4매틱,/mycar/mycar_view.php?no=2255064&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255064&gubun=I,False,,벤츠  3세대  GLS 400 d 4매틱 -,,False,,,,2022.05,102000.0,디젤,자동,흰색,2925.0,
벤츠 GLS 3세대 GLS 580 4매틱,/mycar/mycar_view.php?no=2247040&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247040&gubun=I,True,0.0,벤츠  3세대 GLS 580 4매틱,0.0,True,,,42 / 60,2024.07,15000.0,가솔린,자동,검정색,3982.0,
벤츠 GLS 3세대 GLS 580 4매틱,/mycar/mycar_view.php?no=2244364&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244364&gubun=I,True,200.0,벤츠  3세대 GLS 580 4매틱,200.0,True,,,36 / 48,2024.08,15000.0,가솔린,자동,검정색,3982.0,
벤츠 GLS 580 4매틱,/mycar/mycar_view.php?no=2257290&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257290&gubun=I,False,,벤츠  3세대  GLS 580 4매틱 -,,False,,,,2021.06,35700.0,가솔린,자동,남색,3982.0,
벤츠 GLS 580 4매틱,/mycar/mycar_view.php?no=2255948&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255948&gubun=I,False,9700.0,벤츠  3세대  GLS 580 4매틱 -,9700.0,False,,,,2021.07,41239.0,가솔린,자동,검정색,3982.0,
벤츠 GLS 580 4매틱,/mycar/mycar_view.php?no=2256676&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256676&gubun=I,False,,벤츠  3세대  GLS 580 4매틱 -,,False,,,,2024.11,14974.0,가솔린,자동,검정색,3982.0,
벤츠 GLS 580 4매틱,/mycar/mycar_view.php?no=2244591&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244591&gubun=I,False,,벤츠  3세대  GLS 580 4매틱 -,,False,,,,2023.11 (24년형),12200.0,가솔린,자동,검정색,3982.0,
벤츠 GLS 580 4매틱,/mycar/mycar_view.php?no=2245530&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245530&gubun=I,False,,벤츠  3세대  GLS 580 4매틱 -,,False,,,,2021.06,80400.0,가솔린,자동,흰색,3982.0,
벤츠 GLS 3세대 GLS 400 d 4매틱,/mycar/mycar_view.php?no=2256016&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256016&gubun=I,False,13500.0,벤츠  3세대 GLS 400 d 4매틱,13500.0,False,,,,2023.03,28000.0,디젤,자동,검정색,2925.0,
벤츠 GLS 450 d 4매틱,/mycar/mycar_view.php?no=2255869&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255869&gubun=I,False,,벤츠  3세대  GLS 450 d 4매틱 -,,False,,,,2024.01,22667.0,디젤,자동,검정색,2989.0,
벤츠 GLS 580 4매틱,/mycar/mycar_view.php?no=2255161&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255161&gubun=I,False,10500.0,벤츠  3세대  GLS 580 4매틱 -,10500.0,False,,,,2021.11,43068.0,가솔린,자동,검정색,3982.0,
벤츠 GLS 450 d 4매틱,/mycar/mycar_view.php?no=2254034&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254034&gubun=I,False,,벤츠  3세대  GLS 450 d 4매틱 -,,False,,,,2024.06,24476.0,가솔린,자동,검정색,2989.0,
